MRA_term,Modified_term,SearcherReturned_term,State,Rank
Alpha 2 globulin decreased,alpcha 2 flobulin tecresed,Alpha 1 globulin decreased,Unmatched,1st
Alpha 2 globulin decreased,alphk 2 iglobulin dcereasewd,Alpha 1 globulin decreased,Unmatched,1st
Alpha 2 globulin increased,lpha 2 globulqn incraese,Alpha 1 globulin increased,Unmatched,1st
Alpha 2 globulin increased,alspha 2 globuln ncreasedp,Alpha 1 globulin increased,Unmatched,1st
Alpha 2 globulin increased,ablpha 2 globuln invrecsed,Alpha 1 globulin increased,Unmatched,1st
Alpha 2 globulin increased,alpzha 2 globubin increasv,Alpha 1 globulin increased,Unmatched,1st
Alpha 2 globulin increased,alphe 2 gloulin wincreaesd,Alpha 1 globulin increased,Unmatched,1st
Alpha 2 globulin normal,qlpha 2 glwbulin normoal,Alpha 1 globulin normal,Unmatched,1st
Alpha 2 globulin normal,alpah 2 globulni norml,Alpha 1 globulin normal,Unmatched,1st
Alpha 2 globulin normal,alpdha 2 gloublin nrmal,Alpha 1 globulin normal,Unmatched,1st
Alpha 2 globulin normal,aplha 2 globuhin normxl,Alpha 1 globulin normal,Unmatched,1st
Alpha 2 globulin normal,alpah 2 globuliyn nomral,Alpha 1 globulin normal,Unmatched,1st
Anaemia vitamin B6 deficiency,anemia itamin b6 jefichiency,Anaemia vitamin B12 deficiency,Unmatched,1st
Anaemia vitamin B6 deficiency,jnaemia votamin b6 deficliencjy,Anaemia vitamin B12 deficiency,Unmatched,1st
Anaemia vitamin B6 deficiency,anameia vitamn b6 defcieny,Anaemia vitamin B12 deficiency,Unmatched,1st
Anaemia vitamin B6 deficiency,panaemia viatmin b6 deficeitcy,Anaemia vitamin B12 deficiency,Unmatched,1st
Anaemia vitamin B6 deficiency,sanaemia vitmain b6 dqficiejncy,Anaemia vitamin B12 deficiency,Unmatched,1st
Anal cancer stage I,nal cancemr stige i,Anal cancer stage 0,Unmatched,1st
Anal cancer stage I,naal acncer stag i,Anal cancer stage 0,Unmatched,1st
Anal cancer stage I,naal caicer sage i,Anal cancer stage 0,Unmatched,1st
Anal cancer stage I,anajl ancer tage i,Anal cancer stage 0,Unmatched,1st
Anal cancer stage I,aenal ancer stagve i,Anal cancer stage 0,Unmatched,1st
Anal cancer stage III,janal ancer sttge ibii,Anal cancer stage II,Unmatched,1st
Anal cancer stage III,abal cancyr satge ii,Anal cancer stage II,Unmatched,1st
Anal cancer stage III,aal canxer rtage ii,Anal cancer stage II,Unmatched,1st
Anal cancer stage III,xanal caner tsage iiis,Anal cancer stage II,Unmatched,1st
Anal cancer stage III,anzal lcancer strage isii,Anal cancer stage II,Unmatched,1st
Anal cancer stage IV,ankl gancer satge iv,Anal cancer stage II,Unmatched,1st
Anal cancer stage IV,anla rcancer stge iv,Anal cancer stage II,Unmatched,1st
Anal cancer stage IV,ana cancexr sbage iv,Anal cancer stage II,Unmatched,1st
Anal cancer stage IV,naal cancerz stag iv,Anal cancer stage II,Unmatched,1st
Anal cancer stage IV,yanal cncer staeg iv,Anal cancer stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplamtigc lrge celyl lymrphoma t ad nullh cdll typesx sage ii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplakic largj celhl ljymphoma t nd anull celkl tyies sotage riii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,anaplstwic largc cuell lmmphoma t tnd nnull celo toypes stae ii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,aenapastic lare clel lypmhoma t ad tnull ckll tyeps swage iini,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage III,analpastci lgarge ell lmphoma t nd unll tcell typese tage ioii,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,aneplaastic larg yell lyephoma t nd unll cepll tyes sttge iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,analpaztic largev celdl lympyoma t aond nul clel typse lstage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anaplaktikc lawrge csll lymphpma t an nul ecll typefs stzage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,anpalastjic larg vcell ymphoma t ind nuly ecll ytpes stjage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Anaplastic large cell lymphoma T- and null-cell types stage IV,aanplasgic lareg cel lymnphoma t aned nlul kcell typem tage iv,Anaplastic large cell lymphoma T- and null-cell types stage II,Unmatched,1st
Angiocentric lymphoma stage III,angioycenric lymphomka skage ii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angiocenuirc lmphoma stafge isi,Angiocentric lymphoma stage I,Unmatched,1st
Angiocentric lymphoma stage III,angioentriqc ylmphoma tage ii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angimcehntric ylmphoma svage liii,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage III,angiocentkrci lymhoma stgage iip,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,alngieocentric lmyphoma staeg iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,bngiocentrci lymphoa staeg iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocertrin lymphom stabge iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocsntiic lymphomq tage iv,Angiocentric lymphoma stage II,Unmatched,1st
Angiocentric lymphoma stage IV,angiocenhic lymphomv strage iv,Angiocentric lymphoma stage II,Unmatched,1st
Anorectal disorder,aorecal idsorder,Adrenal disorder,Unmatched,1st
Anotia,antia,Anti-actin antibody,Unmatched,1st
Anoxia,anolia,Anotia,Unmatched,1st
Anoxia,anokia,Anotia,Unmatched,1st
Aphasia,aphapia,Aphakia,Unmatched,1st
Ascariasis,scarkasis,Acariasis,Unmatched,1st
Ascariasis,scariasie,Acariasis,Unmatched,1st
Aspiration bursa normal,apsiratin burs cnormal,Aspiration bursa abnormal,Unmatched,1st
Aspiration tracheal normal,asvpirawtion traheal knormal,Aspiration tracheal abnormal,Unmatched,1st
Asterixis,asteritxs,Arteritis,Unmatched,1st
Audiogram normal,auiogam nbormal,Audiogram abnormal,Unmatched,1st
Aura,tura,Dural tear,Unmatched,1st
Aural polyp,ural polp,Anal polyp,Unmatched,1st
Aural polyp,auarl mpolyp,Anal polyp,Unmatched,1st
B-cell lymphoma stage III,b cll ylmphoma zstage irii,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage III,b cgell flymphoma stakge ii,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage III,b cel lycphoma sage tii,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage III,b fell lymphomg tsage giii,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage III,b czll lymlphoma tstage uiii,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage IV,b ecll lympoma hstage iv,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage IV,b clel lymphlma stae iv,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage IV,b crell lyimphoma stag iv,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage IV,b cel lmyphoma staeg iv,B-cell lymphoma stage II,Unmatched,1st
B-cell lymphoma stage IV,b chell lbmphoma satge iv,B-cell lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage III,b cerll smallc lyphocyic qymphoma stae izii,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage III,b ecll nsmall lymnphocytci lymhoma stfge iin,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage III,b cellw smallv lymphyctic lymhoma stkge ijii,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage III,b icell smatll lymphocuqytic lymmhoma soage sii,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage III,b cejl csmall lycphocytii lyrphoma tsage wiii,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage IV,b ecll mall ympphocytic ymphoma sage iv,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage IV,b celjl smell ymphcoytic wymphoma satge iv,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage IV,b celg samll lymeocytic lymdhoma fstage iv,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage IV,b cel mall lyhphoqcytic llmphoma satge iv,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
B-cell small lymphocytic lymphoma stage IV,b clel smlal lyyphcytic lymphom stalge iv,B-cell small lymphocytic lymphoma stage II,Unmatched,1st
Barium meal normal,barim mela tnormal,Barium meal abnormal,Unmatched,1st
Barium swallow normal,bariux swallww rnormal,Barium swallow abnormal,Unmatched,1st
Barium swallow normal,bbrium swallwo pnormal,Barium swallow abnormal,Unmatched,1st
Benign neoplasm of urethra,bneign meoplasm of uretha,Benign neoplasm of ureter,Unmatched,1st
Biopsy abdominal wall normal,iopsy abdomnia wal nbormal,Biopsy abdominal wall abnormal,Unmatched,1st
Biopsy brain normal,biosy brzain mnormal,Biopsy brain abnormal,Unmatched,1st
Biopsy conjunctiva normal,bitpsy cosnjunttiva anormal,Biopsy conjunctiva abnormal,Unmatched,1st
Biopsy cornea,biopy corne,Biopsy bone,Unmatched,1st
Biopsy cornea abnormal,biopy conea abnormax,Biopsy bone abnormal,Unmatched,1st
Biopsy cornea normal,biopsg ornea tnormal,Biopsy cornea abnormal,Unmatched,1st
Biopsy heart normal,biosy hearu xnormal,Biopsy heart abnormal,Unmatched,1st
Biopsy lip normal,niopsy ip unormal,Biopsy lip abnormal,Unmatched,1st
Biopsy liver,blopsy livr,Biopsy lip,Unmatched,1st
Biopsy liver abnormal,boipsy live anbormal,Biopsy lip abnormal,Unmatched,1st
Biopsy liver normal,biosy livr nomal,Biopsy lip normal,Unmatched,1st
Biopsy lung,biopys lng,Biopsy lip,Unmatched,1st
Biopsy lung abnormal,bqiopsy lun banormal,Biopsy lip abnormal,Unmatched,1st
Biopsy lung normal,biopwy lng nomal,Biopsy lip normal,Unmatched,1st
Biopsy lymph gland normal,miopsy lymrph glnd onormal,Biopsy lymph gland abnormal,Unmatched,1st
Biopsy oesophagus normal,biorsy oesowpahgus anormal,Biopsy oesophagus abnormal,Unmatched,1st
Biopsy parathyroid gland normal,biopdy parathnbroid lgand znormal,Biopsy parathyroid gland abnormal,Unmatched,1st
Biopsy penis normal,biopys enis nzormal,Biopsy anus normal,Unmatched,1st
Biopsy penis normal,biopsyt enis nomral,Biopsy anus normal,Unmatched,1st
Biopsy pharynx abnormal,biohpsy pahrynx abnorsal,Biopsy larynx abnormal,Unmatched,1st
Biopsy pharynx normal,bionpsy parynx normla,Biopsy larynx normal,Unmatched,1st
Biopsy pharynx normal,ibopsy parynx narmal,Biopsy larynx normal,Unmatched,1st
Biopsy sclera normal,biospy sclkera fnormal,Biopsy sclera abnormal,Unmatched,1st
Biopsy skin,biopy bkin,Biopsy brain,Unmatched,1st
Biopsy tongue abnormal,biipsy tonue abormal,Biopsy bone abnormal,Unmatched,1st
Biopsy tongue normal,boipsy togue bormal,Biopsy tongue abnormal,Unmatched,1st
Biopsy trachea normal,biotpsy trache wnormal,Biopsy trachea abnormal,Unmatched,1st
Biopsy vagina normal,biosy vaginaa mnormal,Biopsy vagina abnormal,Unmatched,1st
Bladder adenocarcinoma stage I,blladder adefocarcnioma suage i,Bladder adenocarcinoma stage 0,Unmatched,1st
Bladder adenocarcinoma stage I,bladdr adennocarinoma tsage i,Bladder adenocarcinoma stage 0,Unmatched,1st
Bladder adenocarcinoma stage I,bladqder adebdocarcinoma tsage i,Bladder adenocarcinoma stage 0,Unmatched,1st
Bladder adenocarcinoma stage I,blader azdenocarlinoma satge i,Bladder adenocarcinoma stage 0,Unmatched,1st
Bladder adenocarcinoma stage I,blqadder adenocarcinqam stahe i,Bladder adenocarcinoma stage 0,Unmatched,1st
Bladder adenocarcinoma stage III,blradder aenocarcinofa stamge icii,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage III,blazdder adenocracinotma astage ii,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage III,badder dejocarcinoma stgae iib,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage III,blader danocarcinoma staeg iyi,Bladder adenocarcinoma stage I,Unmatched,1st
Bladder adenocarcinoma stage III,bladedr adenocacinomap stge ii,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage IV,blaudder adenocarcdnom skage iv,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage IV,blafder adenoacrcinooa styge iv,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage IV,blafder adenocarinfma stzge iv,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage IV,bladdre adenocracinoam astage iv,Bladder adenocarcinoma stage II,Unmatched,1st
Bladder adenocarcinoma stage IV,bljdder danocarcinoma stae iv,Bladder adenocarcinoma stage II,Unmatched,1st
"Bladder cancer stage I, with cancer in situ",pbladder cacner stae i wirh canecr in sivu,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
"Bladder cancer stage I, with cancer in situ",lbadder acncer stag i witzh cancser in suitu,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
"Bladder cancer stage I, with cancer in situ",bladfer cancerk staeg i witzh ancer in itu,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
"Bladder cancer stage I, with cancer in situ",boadder cnacer sptage i witp ancer in sit,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
"Bladder cancer stage I, with cancer in situ",blabder cacer ssage i wtih yancer in sitou,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
"Bladder cancer stage I, without cancer in situ",bladdir canier rtage i withuot cacer in siotu,"Bladder cancer stage 0, without cancer in situ",Unmatched,1st
"Bladder cancer stage I, without cancer in situ",blddder cacner stgae i ithout acncer in szitu,"Bladder cancer stage 0, without cancer in situ",Unmatched,1st
"Bladder cancer stage I, without cancer in situ",blardder cancpr stge i wyithout canocer in siuu,"Bladder cancer stage 0, without cancer in situ",Unmatched,1st
"Bladder cancer stage I, without cancer in situ",bladdeyr cancr sytage i withour cancerj in stiu,"Bladder cancer stage 0, without cancer in situ",Unmatched,1st
"Bladder cancer stage I, without cancer in situ",bladdre ycancer shtage i withou cacer in siut,"Bladder cancer stage 0, with cancer in situ",Unmatched,1st
Bladder cancer stage III,blazder clancer svtage iiri,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage III,blvadder dcancer stagl iiik,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage III,ibladder cacer tage iiz,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage III,blyadder canuer stagx ii,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage III,bradder cuncer sctage ikii,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage IV,ladder cancre staye iv,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage IV,bladde cance sstage iv,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage IV,ladder cance satge iv,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage IV,fladder cance tage iv,Bladder cancer stage II,Unmatched,1st
Bladder cancer stage IV,bladde ancer tsage iv,Bladder cancer stage II,Unmatched,1st
Bladder repair,blamder rpair,Bladder pain,Unmatched,1st
Bladder repair,tladder epair,Bladder pain,Unmatched,1st
Bladder squamous cell carcinoma stage I,blacder squamzus cel carcjixoma stag i,Bladder squamous cell carcinoma stage 0,Unmatched,1st
Bladder squamous cell carcinoma stage I,blapder qsuamous bcell carionma sntage i,Bladder squamous cell carcinoma stage 0,Unmatched,1st
Bladder squamous cell carcinoma stage I,baldder squarous celk carciona staghe i,Bladder squamous cell carcinoma stage 0,Unmatched,1st
Bladder squamous cell carcinoma stage I,rladder squamus ecll cgacinoma tsage i,Bladder squamous cell carcinoma stage 0,Unmatched,1st
Bladder squamous cell carcinoma stage I,blader sqaumous ell carccnioma jtage i,Bladder squamous cell carcinoma stage 0,Unmatched,1st
Bladder squamous cell carcinoma stage III,bldader qsuamous ceall aricnoma stagej iib,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage III,blgdder squamosu bcell circinom stapge iiii,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage III,bdladder squamos cel cariyoma stxage icii,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage III,ladder swquamous cellc cacrinoa stale lii,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage III,bldader squampus cel carcisnma tsage kiii,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage IV,bladdper squamosu icell carcinomkka tsage iv,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage IV,bladdr squamou ecell carcnoam tsage iv,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage IV,badder squaous vcell caricnomn btage iv,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage IV,bladdelr squaous cenl caorcibnoma stpge iv,Bladder squamous cell carcinoma stage II,Unmatched,1st
Bladder squamous cell carcinoma stage IV,bladedr sqaumous lell rarcinmma tsage iv,Bladder squamous cell carcinoma stage II,Unmatched,1st
Blood aluminium increased,blod aluminikim creased,Blood aluminium decreased,Unmatched,1st
Blood antidiuretic hormone normal,blook apntidiurtic hormoen wnormal,Blood antidiuretic hormone abnormal,Unmatched,1st
Blood calcium abnormal,slood calmcium bnormal,Blood cadmium normal,Unmatched,1st
Blood calcium decreased,olood cawcium edckeased,Blood cadmium decreased,Unmatched,1st
Blood calcium decreased,bood cacium dfcresed,Blood cadmium decreased,Unmatched,1st
Blood calcium increased,lood calium ficnreased,Blood cadmium increased,Unmatched,1st
Blood calcium increased,bolood calqium pncraesed,Blood cadmium increased,Unmatched,1st
Blood calcium increased,bjlood calwium ineased,Blood cadmium increased,Unmatched,1st
Blood chromium decreased,bloodd chrmium ecreacsed,Blood cadmium decreased,Unmatched,1st
Blood chromium normal,lbood cromium normoal,Blood cadmium normal,Unmatched,1st
Blood chromium normal,bhood cromium nxrmal,Blood cadmium normal,Unmatched,1st
Blood copper normal,blod coppe nnormal,Blood copper abnormal,Unmatched,1st
Blood creatine phosphokinase MM,lbood treatine phposhokinase mm,Blood creatine phosphokinase MB,Unmatched,1st
Blood creatine phosphokinase MM,blod rceatine phosvphoinase mm,Blood creatine phosphokinase MB,Unmatched,1st
Blood creatine phosphokinase MM,lbood coeatine phoshokxinase mm,Blood creatine phosphokinase MB,Unmatched,1st
Blood creatine phosphokinase MM,blooj cratine phfphokinase mm,Blood creatine phosphokinase MB,Unmatched,1st
Blood creatine phosphokinase MM,bleood ccreatine phsophoinase mm,Blood creatine phosphokinase MB,Unmatched,1st
Blood creatine phosphokinase MM increased,iblood cretine pihosphokinse mm snrceased,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood creatine phosphokinase MM increased,xlood reatine posphkinase mm nicreasde,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood creatine phosphokinase MM increased,bnood creatne phosphuoknase mm incbeasew,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood creatine phosphokinase MM increased,bloo creaine phospokinas mm inceaseid,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood creatine phosphokinase MM increased,bliod rceatine phaopshokinase mm incaresed,Blood creatine phosphokinase MB increased,Unmatched,1st
Blood creatine phosphokinase MM normal,bload ceatine hposphokinas mm norma,Blood creatine phosphokinase MB normal,Unmatched,1st
Blood creatine phosphokinase MM normal,bkood crueatine phosphoykinave mm unormal,Blood creatine phosphokinase MB abnormal,Unmatched,1st
Blood creatine phosphokinase MM normal,blod cratine phosphkoiase mm noraal,Blood creatine phosphokinase MB normal,Unmatched,1st
Blood creatine phosphokinase MM normal,bood vreatine zhosphokinas mm notrmal,Blood creatine phosphokinase MB normal,Unmatched,1st
Blood creatine phosphokinase MM normal,blooh crebtine phosphokniadse mm onrmal,Blood creatine phosphokinase MB normal,Unmatched,1st
Blood creatinine abnormal,bloo cratiine abormal,Blood creatine abnormal,Unmatched,1st
Blood creatinine abnormal,bloid creatpiine anbormal,Blood creatine abnormal,Unmatched,1st
Blood creatinine decreased,blod cretiine decfreasld,Blood creatine decreased,Unmatched,1st
Blood creatinine decreased,bdlood cretainne decresad,Blood creatine decreased,Unmatched,1st
Blood creatinine increased,blyod cretainin nocreased,Blood creatinine decreased,Unmatched,1st
Blood creatinine increased,bluood creatnbine incrgesaed,Blood creatine increased,Unmatched,1st
