MRA_term,Modified_term,SearcherReturned_term,State,Rank
Chronic lymphocytic leukaemia stage 2,chronii lymphocvtic leukaemip stag 2,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 2,chroinc lmyphocytic ledukaemia stagei 2,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 3,chroniyc lymphocyxic leukamia stgae 3,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 3,cghronic lymphfcytic leiukaemia stae 3,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 3,chrnic ylmphocytic leukaeima staoe 3,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 3,chroic lyxmphocytic leukaeia tsage 3,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 3,chroic lbymphocytic leukaeia staeg 3,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 4,hronic lymphocytiw leukaema sttage 4,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 4,chronih lymphbcytic leukaema stagep 4,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 4,chrnonic lymphotcytic leukaeima tsage 4,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 4,chrontc lypmhocytic leuksaemia tsage 4,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Chronic lymphocytic leukaemia stage 4,chronc lymvhocytic lekuaemia stge 4,Chronic lymphocytic leukaemia stage 1,Unmatched,2nd
Coagulation factor VIII level increased,coagulatio oactor viii evel itcreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor VIII level increased,coagunation factoro viii levfel ncreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor VIII level increased,coagulaion fctor viii lesel nicreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor X level,ocagulation fator x leevl,Coagulation factor V level,Unmatched,2nd
Coagulation factor X level,coafgulation faftor x ledvel,Coagulation factor V level,Unmatched,2nd
Coagulation factor X level,coaguelation fatcor x lveel,Coagulation factor V level,Unmatched,2nd
Coagulation factor X level,cragulation fatcor x elvel,Coagulation factor V level,Unmatched,2nd
Coagulation factor X level,ctoagulation facor x lvel,Coagulation factor V level,Unmatched,2nd
Coagulation factor X level decreased,coagulatiosn fcator x lveel ndecreased,Coagulation factor V level decreased,Unmatched,2nd
Coagulation factor X level decreased,coaglation fctor x leved decreaed,Coagulation factor V level decreased,Unmatched,2nd
Coagulation factor X level decreased,coagulatino facor x elvel decreasde,Coagulation factor V level decreased,Unmatched,2nd
Coagulation factor X level decreased,coagulaion factr x levew decreasde,Coagulation factor V level decreased,Unmatched,2nd
Coagulation factor X level decreased,cogulation fctor x lfvel edcreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor X level increased,cotgulation ftctor x leel inoreased,Coagulation factor V level increased,Unmatched,2nd
Coagulation factor X level increased,cogulation afctor x levle incerased,Coagulation factor V level increased,Unmatched,2nd
Coagulation factor X level increased,coagulattion facor x lvel incresed,Coagulation factor V level increased,Unmatched,2nd
Coagulation factor X level increased,coagulatino factro x levek nicreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor X level increased,cogulation facotr x levll ixcreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor XI level decreased,cogulation fzactor xi lievel dbcreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor XI level decreased,coauglation facztor xi levl edcreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor XII level,coaguluation fctor xii leve,Coagulation factor VII level,Unmatched,2nd
Coagulation factor XII level,coagulakion factorh xii levle,Coagulation factor VII level,Unmatched,2nd
Coagulation factor XII level,coagultaion factorn xii levl,Coagulation factor VII level,Unmatched,2nd
Coagulation factor XII level,cogulation yfactor xii lvel,Coagulation factor VII level,Unmatched,2nd
Coagulation factor XII level,yoagulation fctor xii levehl,Coagulation factor VII level,Unmatched,2nd
Coagulation factor XII level decreased,cogulation actor xii lvel decreasend,Coagulation factor VII level decreased,Unmatched,2nd
Coagulation factor XII level decreased,coagulntion fcator xii levjl decreasde,Coagulation factor VII level decreased,Unmatched,2nd
Coagulation factor XII level decreased,cogaulation afctor xii lvel decrease,Coagulation factor VII level decreased,Unmatched,2nd
Coagulation factor XII level decreased,coagultion uactor xii lveel decrhased,Coagulation factor VII level decreased,Unmatched,2nd
Coagulation factor XII level decreased,coagulatiun afctor xii evel decrfased,Coagulation factor VII level decreased,Unmatched,2nd
Coagulation factor XII level increased,coagulatioxn factorb xii leevl icreased,Coagulation factor IX level increased,Unmatched,2nd
Coagulation factor XII level increased,coagulaion lactor xii levgl increaxsed,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XII level increased,cpagulation famtor xii lvel ioncreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XII level increased,coagolation vactor xii llvel incrxased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XII level increased,coagulatino actor xii levle incruased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XIII level,coagulaftion factoq xiii elvel,Coagulation factor VIII level,Unmatched,2nd
Coagulation factor XIII level,coagulatisn factro xiii leyvel,Coagulation factor VIII level,Unmatched,2nd
Coagulation factor XIII level,coagulatin facgor xiii levle,Coagulation factor VIII level,Unmatched,2nd
Coagulation factor XIII level,coauglation factou xiii levet,Coagulation factor VIII level,Unmatched,2nd
Coagulation factor XIII level,coagzlation facto xiii levle,Coagulation factor VIII level,Unmatched,2nd
Coagulation factor XIII level decreased,aoagulation factro xiii lvvel drcreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XIII level decreased,coagalation fator xiii qevel decrewased,Coagulation factor VIII level decreased,Unmatched,2nd
Coagulation factor XIII level decreased,coagulatfon fator xiii levl dereased,Coagulation factor VIII level decreased,Unmatched,2nd
Coagulation factor XIII level decreased,coagulatkon fpactor xiii evel dcreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XIII level decreased,coaguation factol xiii levoel dcereased,Coagulation factor VIII level decreased,Unmatched,2nd
Coagulation factor XIII level increased,coawulation factpr xiii leyel increaseu,Coagulation factor VIII level increased,Unmatched,2nd
Coagulation factor XIII level increased,coagulaton actor xiii lvel increasvd,Coagulation factor VIII level increased,Unmatched,2nd
Coagulation factor XIII level increased,coagurlation facmtor xiii alevel icnreased,Coagulation factor VIII level increased,Unmatched,2nd
Coagulation factor XIII level increased,cohagulation iactor xiii levem icreased,Coagulation factor VII level increased,Unmatched,2nd
Coagulation factor XIII level increased,coagultaion factr xiii levle ncreased,Coagulation factor VII level increased,Unmatched,2nd
Death,deat,Near death experience,Unmatched,2nd
Factor VIII deficiency,factro viii deficincy,Factor VII deficiency,Unmatched,2nd
Factor VIII deficiency,actor viii deficienyc,Factor VII deficiency,Unmatched,2nd
Factor VIII deficiency,facfor viii deficienyc,Factor VII deficiency,Unmatched,2nd
Factor VIII deficiency,factro viii defciency,Factor VII deficiency,Unmatched,2nd
Factor VIII deficiency,fatcor viii dficiency,Factor VII deficiency,Unmatched,2nd
Factor XI deficiency,flactor xi deficieny,Factor IX deficiency,Unmatched,2nd
Factor XI deficiency,factro xi dxficiency,Factor IX deficiency,Unmatched,2nd
Factor XI deficiency,faxctor xi defieiency,Factor IX deficiency,Unmatched,2nd
Factor XI deficiency,afctor xi defiliency,Factor IX deficiency,Unmatched,2nd
Factor XI deficiency,fator xi edficiency,Factor IX deficiency,Unmatched,2nd
Factor XIII deficiency,facotr xiii deifciency,Factor VII deficiency,Unmatched,2nd
Factor XIII deficiency,factnor xiii deficency,Factor VII deficiency,Unmatched,2nd
Factor XIII deficiency,fcator xiii defickiency,Factor VII deficiency,Unmatched,2nd
Factor XIII deficiency,fcator xiii deficiencc,Factor VII deficiency,Unmatched,2nd
Factor XIII deficiency,factodr xiii deliciency,Factor VII deficiency,Unmatched,2nd
Hepatitis C,hepmatitis c,Hepatitis B,Unmatched,2nd
Hepatitis C,hpatitis c,Hepatitis B,Unmatched,2nd
Hepatitis C,heatitis c,Hepatitis B,Unmatched,2nd
Hepatitis C,hepatihis c,Hepatitis B,Unmatched,2nd
Hepatitis C,hepaittis c,Hepatitis B,Unmatched,2nd
Hepatitis C antibody,yepatitis c antiboyd,Hepatitis B antibody,Unmatched,2nd
Hepatitis C antibody,uhepatitis c antibbody,Hepatitis B antibody,Unmatched,2nd
Hepatitis C antibody,ehpatitis c antibaody,Hepatitis B antibody,Unmatched,2nd
Hepatitis C antibody,hepatitsi c antibod,Hepatitis B antibody,Unmatched,2nd
Hepatitis C antibody,hepatittis c antibodyt,Hepatitis B antibody,Unmatched,2nd
Hepatitis C antibody negative,heaptitis c antnbody negatizve,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis C antibody negative,heptaitis c antiobdy nfgative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis C antibody negative,hpatitis c antbiody neyative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis C antibody negative,hepatkitis c antibovdy neigative,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis C antibody negative,hepatitirs c natibody negadtive,Hepatitis B antibody negative,Unmatched,2nd
Hepatitis C antibody positive,hepatiits c antibpody positxve,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis C antibody positive,hepattis c antibbody pvositive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis C antibody positive,heppatitis c anitbody posisive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis C antibody positive,hepatiiis c antibodd opsitive,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis C antibody positive,hepaitis c natibody positiv,Hepatitis B antibody positive,Unmatched,2nd
Hepatitis D,hpeatitis d,Hepatitis B,Unmatched,2nd
Hepatitis D,hpatitis d,Hepatitis B,Unmatched,2nd
Hepatitis D,epatitis d,Hepatitis B,Unmatched,2nd
Hepatitis D,hpatitis d,Hepatitis B,Unmatched,2nd
Hepatitis D,hepatiis d,Hepatitis B,Unmatched,2nd
Hepatitis E,hepatibtis e,Hepatitis B,Unmatched,2nd
Hepatitis E,hepatits e,Hepatitis B,Unmatched,2nd
Hepatitis E,hepatiis e,Hepatitis B,Unmatched,2nd
Hepatitis E,epatitis e,Hepatitis B,Unmatched,2nd
Hepatitis E,hepatits e,Hepatitis B,Unmatched,2nd
Hepatitis F,hepatbtis f,Hepatitis B,Unmatched,2nd
Hepatitis F,hepatitds f,Hepatitis B,Unmatched,2nd
Hepatitis F,hepatitsis f,Hepatitis B,Unmatched,2nd
Hepatitis F,qepatitis f,Hepatitis B,Unmatched,2nd
Hepatitis F,hepatitifs f,Hepatitis B,Unmatched,2nd
Hepatitis G,hepatiits g,Hepatitis B,Unmatched,2nd
Hepatitis G,heptaitis g,Hepatitis B,Unmatched,2nd
Hepatitis G,hepatetis g,Hepatitis B,Unmatched,2nd
Hepatitis G,hetpatitis g,Hepatitis B,Unmatched,2nd
Hepatitis G,nhepatitis g,Hepatitis B,Unmatched,2nd
Hepatitis H,hepatitils h,Hepatitis B,Unmatched,2nd
Hepatitis H,heatitis h,Hepatitis B,Unmatched,2nd
Hepatitis H,hnepatitis h,Hepatitis B,Unmatched,2nd
Hepatitis H,hepatitiys h,Hepatitis B,Unmatched,2nd
Hepatitis H,heaptitis h,Hepatitis B,Unmatched,2nd
HIV infection CDC Group IV subgroup D,hiv ingection cdc rgoup iv ubgroup d,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup D,hiv infectin cdc geoup iv subroup d,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup D,hiv infetcion cdc rgoup iv subgrtup d,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup D,hiv infcetion cdc grou iv subgruop d,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup D,hiv inection cdc grup iv sugbroup d,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup E,hiv infeztion cdc gropu iv subrgoup e,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup E,hiv infertion cdc grup iv subgorup e,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup E,hiv infzection cdc grop iv sugbroup e,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup E,hiv ihnfection cdc groue iv subrgoup e,HIV infection CDC Group IV subgroup B,Unmatched,2nd
HIV infection CDC Group IV subgroup E,hiv infectio cdc gqroup iv subgoup e,HIV infection CDC Group IV subgroup B,Unmatched,2nd
Hypokinesia neonatal,hypkinesia neontal,Hyperkinesia neonatal,Unmatched,2nd
Infection,nifection,Injection site joint infection,Unmatched,2nd
Infection,infetion,Infusion site infection,Unmatched,2nd
Infection,inoection,Injection site joint infection,Unmatched,2nd
Infection,infeetion,Injection site joint infection,Unmatched,2nd
Infection,inkection,Injection site joint infection,Unmatched,2nd
Lipids decreased,liyids diecreased,Libido increased,Unmatched,2nd
Lipids decreased,lipisd edcreased,Lipase increased,Unmatched,2nd
Nasal polyps,asal polyp,Aural polyp,Unmatched,2nd
Nasal polyps,ansal pomlyps,Aural polyp,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non smapll cell lung cancerp sgtage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non smlal cell lung uancer tsage iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non smale cell lung cancr stague iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non kmall cell lung jcancer satge iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIA,non smal cell lung cnacer satge iiia,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non smalw cell lung caner stgae iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non smafll cell lung cancdr stag iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non samll cell lung catncer wstage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non smal cell lung acncer stge iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Non-small cell lung cancer stage IIIB,non saall cell lung canper tsage iiib,Non-small cell lung cancer stage III,Unmatched,2nd
Pancreatitis,pancreatist,Pancreatic carcinoma,Unmatched,2nd
Paracentesis eye normal,parahcenteis eye unormal,Paracentesis ear normal,Unmatched,2nd
Paracentesis eye normal,paracelntesij eye fnormal,Paracentesis ear normal,Unmatched,2nd
Pharyngeal cancer stage 0,haryngeal cance tsage 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage 0,paryngeal caneer stkage 0,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,paryngeal cqancer satge i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage I,hparyngeal canccer satge i,Laryngeal cancer stage I,Unmatched,2nd
Pharyngeal cancer stage III,hparyngeal ccancer stae iii,Laryngeal cancer stage III,Unmatched,2nd
Pharyngeal cancer stage III,paryngeal cncer state iii,Laryngeal cancer stage III,Unmatched,2nd
PO2 increased,po2 hncreased,PCO2 increased,Unmatched,2nd
Renal cancer,regal cncer,Rectal ulcer,Unmatched,2nd
Renal cancer stage I,ernal canpcer stge i,Anal cancer stage I,Unmatched,2nd
Renal cancer stage I,rnal cancre stge i,Anal cancer stage I,Unmatched,2nd
Renal cancer stage I,rneal cancre stwage i,Anal cancer stage I,Unmatched,2nd
Renal cancer stage II,resal clancer staeg ii,Rectal cancer stage III,Unmatched,2nd
Renal cancer stage II,rnal acncer satge ii,Anal cancer stage III,Unmatched,2nd
Renal cancer stage II,rnal cancre stgae ii,Anal cancer stage III,Unmatched,2nd
Renal cancer stage III,revnal acncer state iii,Rectal cancer stage III,Unmatched,2nd
Renal cancer stage III,regal tcancer sgtage iii,Rectal cancer stage III,Unmatched,2nd
Renal cancer stage III,rneal canecr stge iii,Anal cancer stage III,Unmatched,2nd
Renal cancer stage III,rneal cancr stgae iii,Anal cancer stage III,Unmatched,2nd
Renal cancer stage IV,rneal canler stadge iv,Anal cancer stage IV,Unmatched,2nd
Renal cancer stage IV,ernal caner stqge iv,Anal cancer stage IV,Unmatched,2nd
Renal cancer stage IV,raenal cncer sage iv,Anal cancer stage IV,Unmatched,2nd
Renal cancer stage IV,ernal crancer stnge iv,Anal cancer stage IV,Unmatched,2nd
Renal pain,enal pain,Oral pain,Unmatched,2nd
Retinal haemorrhage,reinal haemorrhaeg,Renal haemorrhage,Unmatched,2nd
Surgery,urgery,Peripheral artery surgery,Unmatched,2nd
T-cell lymphoma stage I,t cell lymhoma skage i,B-cell lymphoma stage II,Unmatched,2nd
T-cell lymphoma stage I,t cell lymphoam stag i,B-cell lymphoma stage II,Unmatched,2nd
T-cell lymphoma stage I,t cell lymhpoma tsage i,B-cell lymphoma stage II,Unmatched,2nd
T-cell lymphoma stage I,t cell lypmhoma tsage i,B-cell lymphoma stage II,Unmatched,2nd
T-cell lymphoma stage I,t cell lymphmoa tsage i,B-cell lymphoma stage II,Unmatched,2nd
T-cell lymphoma stage II,t cell lymkphoma sytage ii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage II,t cell lympoma skage ii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage II,t cell lmyphoma staoge ii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage II,t cell lymphoam stgae ii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage II,t cell lmyphoma sthge ii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage III,t cell lympoma stagbe iii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage III,t cell luymphoma stge iii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage III,t cell lymhoma tsage iii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage III,t cell lymphofma staeg iii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage III,t cell lymphma tsage iii,B-cell lymphoma stage III,Unmatched,2nd
T-cell lymphoma stage IV,t cell lymphom tsage iv,B-cell lymphoma stage IV,Unmatched,2nd
T-cell lymphoma stage IV,t cell lemphoma istage iv,B-cell lymphoma stage IV,Unmatched,2nd
T-cell lymphoma stage IV,t cell ylmphoma stge iv,B-cell lymphoma stage IV,Unmatched,2nd
T-cell lymphoma stage IV,t cell lymphom stagoe iv,B-cell lymphoma stage IV,Unmatched,2nd
T-cell lymphoma stage IV,t cell lympqhoma staeg iv,B-cell lymphoma stage IV,Unmatched,2nd
Trisomy 21,trisoym 21,Trisomy 13,Unmatched,2nd
Trisomy 21,tisomy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,triusomy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,triomy 21,Trisomy 13,Unmatched,2nd
Trisomy 21,trisoym 21,Trisomy 13,Unmatched,2nd
Trisomy 22,triskomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,tisomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,tzrisomy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,triosmy 22,Trisomy 13,Unmatched,2nd
Trisomy 22,trisomyy 22,Trisomy 13,Unmatched,2nd
