MRA_term,Modified_term,SearcherReturned_term,State,Rank
Blood immunoglobulin M decreased,blodo imcsmunoglobulin m decreasej,Blood immunoglobulin G decreased,Unmatched,3rd
Blood immunoglobulin M increased,zblood imomupoglobulin m inczeased,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin M increased,bloopd immunoelobulni m increasld,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin M increased,bloo mimunogloulin m incrased,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin M increased,bood immunoglobiln m iwcreased,Blood immunoglobulin E decreased,Unmatched,3rd
Blood immunoglobulin M increased,blooa mimnuoglobulin m increaged,Blood immunoglobulin G increased,Unmatched,3rd
Blood immunoglobulin M normal,yblood immunogldoblin m normla,Blood immunoglobulin G normal,Unmatched,3rd
Blood immunoglobulin M normal,ylood ibmunoglobuin m qormal,Blood immunoglobulin G normal,Unmatched,3rd
Blood immunoglobulin M normal,blohod mimunfoglobulin m onrmal,Blood immunoglobulin G normal,Unmatched,3rd
Blood immunoglobulin M normal,bnood iimunoglobulinu m normml,Blood immunoglobulin G normal,Unmatched,3rd
Blood immunoglobulin M normal,lood immunogzlobuli m onrmal,Blood immunoglobulin G normal,Unmatched,3rd
Chronic lymphocytic leukaemia stage 3,chroniyc lymphocyxic leukamia stgae 3,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 3,cghronic lymphfcytic leiukaemia stae 3,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 3,chrnic ylmphocytic leukaeima staoe 3,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 3,chroic lyxmphocytic leukaeia tsage 3,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 3,chroic lbymphocytic leukaeia staeg 3,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 4,hronic lymphocytiw leukaema sttage 4,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 4,chronih lymphbcytic leukaema stagep 4,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 4,chrnonic lymphotcytic leukaeima tsage 4,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 4,chrontc lypmhocytic leuksaemia tsage 4,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Chronic lymphocytic leukaemia stage 4,chronc lymvhocytic lekuaemia stge 4,Chronic lymphocytic leukaemia stage 2,Unmatched,3rd
Coagulation factor VIII level increased,coagulatio oactor viii evel itcreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor VIII level increased,coagunation factoro viii levfel ncreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor VIII level increased,coagulaion fctor viii lesel nicreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor X level decreased,cogulation fctor x lfvel edcreased,Coagulation factor V level decreased,Unmatched,3rd
Coagulation factor X level increased,coagulatino factro x levek nicreased,Coagulation factor V level decreased,Unmatched,3rd
Coagulation factor X level increased,cogulation facotr x levll ixcreased,Coagulation factor V level decreased,Unmatched,3rd
Coagulation factor XII level,coaguluation fctor xii leve,Coagulation factor VIII level,Unmatched,3rd
Coagulation factor XII level,coagulakion factorh xii levle,Coagulation factor VIII level,Unmatched,3rd
Coagulation factor XII level,coagultaion factorn xii levl,Coagulation factor VIII level,Unmatched,3rd
Coagulation factor XII level,cogulation yfactor xii lvel,Coagulation factor VIII level,Unmatched,3rd
Coagulation factor XII level,yoagulation fctor xii levehl,Coagulation factor VIII level,Unmatched,3rd
Coagulation factor XII level decreased,cogulation actor xii lvel decreasend,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XII level decreased,coagulntion fcator xii levjl decreasde,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XII level decreased,cogaulation afctor xii lvel decrease,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XII level decreased,coagultion uactor xii lveel decrhased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XII level decreased,coagulatiun afctor xii evel decrfased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XII level increased,coagulatioxn factorb xii leevl icreased,Coagulation factor VII level decreased,Unmatched,3rd
Coagulation factor XII level increased,coagulaion lactor xii levgl increaxsed,Coagulation factor VIII level increased,Unmatched,3rd
Coagulation factor XII level increased,cpagulation famtor xii lvel ioncreased,Coagulation factor VIII level increased,Unmatched,3rd
Coagulation factor XII level increased,coagolation vactor xii llvel incrxased,Coagulation factor VIII level increased,Unmatched,3rd
Coagulation factor XII level increased,coagulatino actor xii levle incruased,Coagulation factor VIII level increased,Unmatched,3rd
Coagulation factor XIII level,coagulaftion factoq xiii elvel,Coagulation factor XI level,Unmatched,3rd
Coagulation factor XIII level,coagulatisn factro xiii leyvel,Coagulation factor XI level,Unmatched,3rd
Coagulation factor XIII level,coagulatin facgor xiii levle,Coagulation factor XI level,Unmatched,3rd
Coagulation factor XIII level,coauglation factou xiii levet,Coagulation factor XI level,Unmatched,3rd
Coagulation factor XIII level,coagzlation facto xiii levle,Coagulation factor XI level,Unmatched,3rd
Coagulation factor XIII level decreased,aoagulation factro xiii lvvel drcreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XIII level decreased,coagalation fator xiii qevel decrewased,Coagulation factor XI level decreased,Unmatched,3rd
Coagulation factor XIII level decreased,coagulatfon fator xiii levl dereased,Coagulation factor XI level decreased,Unmatched,3rd
Coagulation factor XIII level decreased,coagulatkon fpactor xiii evel dcreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XIII level decreased,coaguation factol xiii levoel dcereased,Coagulation factor XI level decreased,Unmatched,3rd
Coagulation factor XIII level increased,coawulation factpr xiii leyel increaseu,Coagulation factor XI level increased,Unmatched,3rd
Coagulation factor XIII level increased,coagulaton actor xiii lvel increasvd,Coagulation factor XI level increased,Unmatched,3rd
Coagulation factor XIII level increased,coagurlation facmtor xiii alevel icnreased,Coagulation factor XI level increased,Unmatched,3rd
Coagulation factor XIII level increased,cohagulation iactor xiii levem icreased,Coagulation factor VIII level decreased,Unmatched,3rd
Coagulation factor XIII level increased,coagultaion factr xiii levle ncreased,Coagulation factor VIII level decreased,Unmatched,3rd
Death,deat,Sweat test,Unmatched,3rd
Factor XIII deficiency,facotr xiii deifciency,Factor VIII deficiency,Unmatched,3rd
Factor XIII deficiency,factnor xiii deficency,Factor VIII deficiency,Unmatched,3rd
Factor XIII deficiency,fcator xiii defickiency,Factor VIII deficiency,Unmatched,3rd
Factor XIII deficiency,fcator xiii deficiencc,Factor VIII deficiency,Unmatched,3rd
Factor XIII deficiency,factodr xiii deliciency,Factor VIII deficiency,Unmatched,3rd
Hepatitis D,hpeatitis d,Hepatitis C,Unmatched,3rd
Hepatitis D,hpatitis d,Hepatitis C,Unmatched,3rd
Hepatitis D,epatitis d,Hepatitis C,Unmatched,3rd
Hepatitis D,hpatitis d,Hepatitis C,Unmatched,3rd
Hepatitis D,hepatiis d,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatibtis e,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatits e,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatiis e,Hepatitis C,Unmatched,3rd
Hepatitis E,epatitis e,Hepatitis C,Unmatched,3rd
Hepatitis E,hepatits e,Hepatitis C,Unmatched,3rd
Hepatitis F,hepatbtis f,Hepatitis C,Unmatched,3rd
Hepatitis F,hepatitds f,Hepatitis C,Unmatched,3rd
Hepatitis F,hepatitsis f,Hepatitis C,Unmatched,3rd
Hepatitis F,qepatitis f,Hepatitis C,Unmatched,3rd
Hepatitis F,hepatitifs f,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatiits g,Hepatitis C,Unmatched,3rd
Hepatitis G,heptaitis g,Hepatitis C,Unmatched,3rd
Hepatitis G,hepatetis g,Hepatitis C,Unmatched,3rd
Hepatitis G,hetpatitis g,Hepatitis C,Unmatched,3rd
Hepatitis G,nhepatitis g,Hepatitis C,Unmatched,3rd
Hepatitis H,hepatitils h,Hepatitis C,Unmatched,3rd
Hepatitis H,heatitis h,Hepatitis C,Unmatched,3rd
Hepatitis H,hnepatitis h,Hepatitis C,Unmatched,3rd
Hepatitis H,hepatitiys h,Hepatitis C,Unmatched,3rd
Hepatitis H,heaptitis h,Hepatitis C,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infeztion cdc gropu iv subrgoup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infertion cdc grup iv subgorup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infzection cdc grop iv sugbroup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv ihnfection cdc groue iv subrgoup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
HIV infection CDC Group IV subgroup E,hiv infectio cdc gqroup iv subgoup e,HIV infection CDC Group IV subgroup D,Unmatched,3rd
Infection,infetion,Injection site joint infection,Unmatched,3rd
Non-small cell lung cancer stage IIIB,non smalw cell lung caner stgae iiib,Non-small cell lung cancer stage IIIA,Unmatched,3rd
Non-small cell lung cancer stage IIIB,non smafll cell lung cancdr stag iiib,Non-small cell lung cancer stage IIIA,Unmatched,3rd
Non-small cell lung cancer stage IIIB,non samll cell lung catncer wstage iiib,Non-small cell lung cancer stage IIIA,Unmatched,3rd
Non-small cell lung cancer stage IIIB,non smal cell lung acncer stge iiib,Non-small cell lung cancer stage IIIA,Unmatched,3rd
Non-small cell lung cancer stage IIIB,non saall cell lung canper tsage iiib,Non-small cell lung cancer stage IIIA,Unmatched,3rd
Pancreatitis,pancreatist,Pancreatic cyst,Unmatched,3rd
Paracentesis eye normal,parahcenteis eye unormal,Paracentesis eye abnormal,Unmatched,3rd
Paracentesis eye normal,paracelntesij eye fnormal,Paracentesis eye abnormal,Unmatched,3rd
Pharyngeal cancer stage I,paryngeal cqancer satge i,Laryngeal cancer stage II,Unmatched,3rd
Pharyngeal cancer stage I,hparyngeal canccer satge i,Laryngeal cancer stage II,Unmatched,3rd
Pharyngeal cancer stage III,hparyngeal ccancer stae iii,Pharyngeal cancer stage II,Unmatched,3rd
Pharyngeal cancer stage III,paryngeal cncer state iii,Pharyngeal cancer stage II,Unmatched,3rd
PO2 increased,po2 hncreased,PO2 decreased,Unmatched,3rd
Renal cancer stage I,ernal canpcer stge i,Anal cancer stage II,Unmatched,3rd
Renal cancer stage I,rnal cancre stge i,Anal cancer stage II,Unmatched,3rd
Renal cancer stage I,rneal cancre stwage i,Anal cancer stage II,Unmatched,3rd
Renal cancer stage II,resal clancer staeg ii,Rectal cancer stage IV,Unmatched,3rd
Renal cancer stage II,rnal acncer satge ii,Anal cancer stage IV,Unmatched,3rd
Renal cancer stage II,rnal cancre stgae ii,Anal cancer stage IV,Unmatched,3rd
Renal cancer stage III,revnal acncer state iii,Renal cancer stage II,Unmatched,3rd
Renal cancer stage III,regal tcancer sgtage iii,Renal cancer stage II,Unmatched,3rd
Renal cancer stage III,rneal canecr stge iii,Renal cancer stage II,Unmatched,3rd
Renal cancer stage III,rneal cancr stgae iii,Renal cancer stage II,Unmatched,3rd
Renal cancer stage IV,rneal canler stadge iv,Renal cancer stage II,Unmatched,3rd
Renal cancer stage IV,ernal caner stqge iv,Renal cancer stage II,Unmatched,3rd
Renal cancer stage IV,raenal cncer sage iv,Renal cancer stage II,Unmatched,3rd
Renal cancer stage IV,ernal crancer stnge iv,Renal cancer stage II,Unmatched,3rd
T-cell lymphoma stage I,t cell lymhoma skage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphoam stag i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymhpoma tsage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lypmhoma tsage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage I,t cell lymphmoa tsage i,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymkphoma sytage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lympoma skage ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lmyphoma staoge ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lymphoam stgae ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage II,t cell lmyphoma sthge ii,B-cell lymphoma stage IV,Unmatched,3rd
T-cell lymphoma stage III,t cell lympoma stagbe iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell luymphoma stge iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymhoma tsage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphofma staeg iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage III,t cell lymphma tsage iii,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphom tsage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lemphoma istage iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell ylmphoma stge iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lymphom stagoe iv,T-cell lymphoma stage II,Unmatched,3rd
T-cell lymphoma stage IV,t cell lympqhoma staeg iv,T-cell lymphoma stage II,Unmatched,3rd
Trisomy 22,triskomy 22,Trisomy 21,Unmatched,3rd
Trisomy 22,tisomy 22,Trisomy 21,Unmatched,3rd
Trisomy 22,tzrisomy 22,Trisomy 21,Unmatched,3rd
Trisomy 22,triosmy 22,Trisomy 21,Unmatched,3rd
Trisomy 22,trisomyy 22,Trisomy 21,Unmatched,3rd
Vaginal cancer stage I,aginal cacer soage i,Anal cancer stage II,Unmatched,3rd
Vaginal cancer stage III,vainal cncer stwge iii,Vaginal cancer stage II,Unmatched,3rd
Vaginal cancer stage IVA,vginal pcancer stae iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginla caycer skage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vainal cancek stgae iva,Anal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vainal cancr sage iva,Anal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVA,vaginla cacner sutage iva,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,avginal cnacer stdage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,aginal cacer tsage ivb,Anal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vaninal canceyr staie ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,vagifal ancer sage ivb,Vaginal cancer stage III,Unmatched,3rd
Vaginal cancer stage IVB,aginal cancre stag ivb,Anal cancer stage III,Unmatched,3rd
VIIth nerve injury,iiith nlerve nijury,VIIIth nerve injury,Unmatched,3rd
Vitamin B6 deficiency,nitamin b6 deficiewcy,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vitaimn b6 defipciency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vitsamin b6 reficiency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,viamin b6 deficiencm,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 deficiency,vimamin b6 defvciency,Vitamin B2 deficiency,Unmatched,3rd
Vitamin B6 increased,vitmain b6 ipcreased,Vitamin B6 decreased,Unmatched,3rd
Vitamin E deficiency,vigtamin e eficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,viatmin e dficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitamni e demiciency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,vitaminc e ddficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin E deficiency,viamin e deficaency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vihtamin k deficienzy,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vtiamin k eficiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,ivtamin k defciiency,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,vitamjn k deficienkcy,Vitamin D deficiency,Unmatched,3rd
Vitamin K deficiency,viatmin k deficiencyq,Vitamin D deficiency,Unmatched,3rd
VIth nerve injury,vith nerv ipjury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nervu kinjury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerv indury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nerpve nijury,VIIth nerve injury,Unmatched,3rd
VIth nerve injury,vith nefve injuyr,VIIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerbve injuy,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nefrve iajury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerv invjury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nerv ninjury,VIth nerve injury,Unmatched,3rd
Vth nerve injury,vth nevre injuyr,VIth nerve injury,Unmatched,3rd
XIIth nerve injury,xith serve injurg,VIth nerve injury,Unmatched,3rd
XIIth nerve injury,xivith enrve iujury,VIIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nerye injugy,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nerqe ijury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nedve inury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith enrve injfury,VIth nerve injury,Unmatched,3rd
XIth nerve injury,xith nerfe inejury,VIth nerve injury,Unmatched,3rd
Electrocardiogram P wave normal,electrocarnigram p wave bnormal,Electrocardiogram T wave normal,Unmatched,3rd
Electrocardiogram P wave abnormal,leehtrocardiogram p wave bnormal,Electrocardiogram T wave normal,Unmatched,3rd
Electrocardiogram P wave abnormal,electrohcardiogream p wave anbormal,Electrocardiogram T wave normal,Unmatched,3rd
Complement factor C4 decreased,complemet factr c4 gecreased,Complement factor C4 increased,Unmatched,3rd
Electrocardiogram Q wave abnormal,kelectrocardiograt q wave abormal,Electrocardiogram T wave normal,Unmatched,3rd
Complement factor C1 increased,cmplement facor c1 lncreased,Complement factor C4 increased,Unmatched,3rd
Complement factor C2 decreased,complmeent facotr c2 dcereased,Complement factor C1 decreased,Unmatched,3rd
Complement factor C2 decreased,ocmplement facto c2 edcreased,Complement factor C4 increased,Unmatched,3rd
Complement factor C2 decreased,complment factcr c2 decerased,Complement factor C1 decreased,Unmatched,3rd
Complement factor C2 decreased,omplement factvr c2 deocreased,Complement factor C1 decreased,Unmatched,3rd
Complement factor C2 decreased,cmoplement fcator c2 ecreased,Complement factor C4 increased,Unmatched,3rd
Complement factor C2 increased,complemeny factro c2 incryased,Complement factor C1 increased,Unmatched,3rd
Complement factor C2 increased,cmplement factro c2 incresaed,Complement factor C1 increased,Unmatched,3rd
Complement factor C2 increased,comlpement fatctor c2 igcreased,Complement factor C4 increased,Unmatched,3rd
Complement factor C2 increased,iomplement foactor c2 nicreased,Complement factor C4 increased,Unmatched,3rd
Complement factor C2 increased,conmplement factr c2 increasad,Complement factor C1 increased,Unmatched,3rd
Factor XII deficiency,fadctor xii defiiency,Factor VII deficiency,Unmatched,3rd
Factor XII deficiency,fatcor xii deficienyy,Factor VII deficiency,Unmatched,3rd
Factor XII deficiency,afctor xii dzeficiency,Factor VII deficiency,Unmatched,3rd
Factor XII deficiency,faetor xii defxciency,Factor VII deficiency,Unmatched,3rd
Factor XII deficiency,faptor xii deficiencyl,Factor VII deficiency,Unmatched,3rd
LDL/HDL ratio decreased,ldl hdl rtio dycreased,CD4/CD8 ratio increased,Unmatched,3rd
Wound,wount,Swollen joint count increased,Unmatched,3rd
Factor III deficiency,ftactor iii defciiency,Factor VIII deficiency,Unmatched,3rd
Factor III deficiency,fanctor iii dfeiciency,Factor VIII deficiency,Unmatched,3rd
Factor III deficiency,zactor iii defyiciency,Factor VIII deficiency,Unmatched,3rd
Factor III deficiency,fator iii dficiency,Factor VIII deficiency,Unmatched,3rd
Factor III deficiency,fctor iii feficiency,Factor VIII deficiency,Unmatched,3rd
Factor X deficiency,factobr x deficieny,Factor XI deficiency,Unmatched,3rd
Factor X deficiency,factory x defijiency,Factor XI deficiency,Unmatched,3rd
Factor X deficiency,facftor x deificiency,Factor XI deficiency,Unmatched,3rd
Factor X deficiency,actor x defgciency,Factor XI deficiency,Unmatched,3rd
Factor X deficiency,factr x deficizency,Factor XI deficiency,Unmatched,3rd
Injection,inuection,Infection,Unmatched,3rd
Glycogen storage disease type VIII,lgycogen stbrage diease type viii,Glycogen storage disease type VII,Unmatched,3rd
Glycogen storage disease type VIII,glyocgen rtorage distase type viii,Glycogen storage disease type VII,Unmatched,3rd
Glycogen storage disease type VIII,glycrgen storaeg disbase type viii,Glycogen storage disease type VII,Unmatched,3rd
Glycogen storage disease type VIII,glycojen stoage disase type viii,Glycogen storage disease type VII,Unmatched,3rd
Glycogen storage disease type VIII,glcogen storlge dsease type viii,Glycogen storage disease type VII,Unmatched,3rd
Glycogen storage disease type III,glycoegn ktorage fisease type iii,Glycogen storage disease type VIII,Unmatched,3rd
Glycogen storage disease type III,glycgen stoage ydisease type iii,Glycogen storage disease type VIII,Unmatched,3rd
Glycogen storage disease type III,vlycogen strage diseaqse type iii,Glycogen storage disease type VIII,Unmatched,3rd
Glycogen storage disease type III,glycogrn stoage kdisease type iii,Glycogen storage disease type VIII,Unmatched,3rd
Glycogen storage disease type III,gleycogen sftorage diseas type iii,Glycogen storage disease type VIII,Unmatched,3rd
Biopsy ear abnormal,bifopsy ear anormal,Biopsy ear normal,Unmatched,3rd
Trisomy 8,trishmy 8,Trisomy 21,Unmatched,3rd
Trisomy 8,trisom 8,Trisomy 21,Unmatched,3rd
Trisomy 8,trisoxmy 8,Trisomy 21,Unmatched,3rd
Trisomy 8,triosomy 8,Trisomy 21,Unmatched,3rd
Trisomy 8,trisoym 8,Trisomy 21,Unmatched,3rd
Greig's syndrome,reig's syndrme,Reye's syndrome,Unmatched,3rd
Trisomy 18,trismy 18,Trisomy 21,Unmatched,3rd
Trisomy 18,jrisomy 18,Trisomy 21,Unmatched,3rd
Trisomy 18,risomy 18,Trisomy 21,Unmatched,3rd
Trisomy 18,rtisomy 18,Trisomy 21,Unmatched,3rd
Trisomy 18,trismy 18,Trisomy 21,Unmatched,3rd
Trisomy 17,trisomty 17,Trisomy 21,Unmatched,3rd
Trisomy 17,trismy 17,Trisomy 21,Unmatched,3rd
Trisomy 17,trisomd 17,Trisomy 21,Unmatched,3rd
Trisomy 17,trismoy 17,Trisomy 21,Unmatched,3rd
Trisomy 17,trcisomy 17,Trisomy 21,Unmatched,3rd
IVth nerve paresis,ivth nerev parelsis,XIth nerve paralysis,Unmatched,3rd
Creatinine urine decreased,creativine urite ecreased,Creatinine urine increased,Unmatched,3rd
Electrocardiogram U-wave abnormality,lecrocardiogram u wave abnormalit,Electrocardiogram Q wave abnormal,Unmatched,3rd
Hepatitis E antibody positive,hepatitds e antibodi posjtive,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis E antibody positive,hejpatitis e antibdoy postiive,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis E antibody positive,heaptitis e ntibody psoitive,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis E antibody positive,depatitis e antixbody positivu,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis E antibody positive,hepatitbis e antibdy positiv,Hepatitis C antibody positive,Unmatched,3rd
Hepatitis E antibody,hepqtitis e nntibody,Hepatitis C antibody,Unmatched,3rd
Hepatitis E antibody,hepatiti e antiwbody,Hepatitis C antibody,Unmatched,3rd
Hepatitis E antibody,hepattiis e atnibody,Hepatitis C antibody,Unmatched,3rd
Hepatitis E antibody,hpatitis e antiboyd,Hepatitis C antibody,Unmatched,3rd
Hepatitis E antibody,hepattis e antibodn,Hepatitis C antibody,Unmatched,3rd
Hepatitis E antibody negative,hpatitis e natibody ntegative,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis E antibody negative,hematitis e atibody negativg,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis E antibody negative,hepatitsi e antiody negtaive,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis E antibody negative,hepatiis e atnibody negaative,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis E antibody negative,hepatitsi e ntibody ncgative,Hepatitis C antibody negative,Unmatched,3rd
Hepatitis E antibody abnormal,hepatitos e ankibody bnormal,Hepatitis B antibody abnormal,Unmatched,3rd
Hepatitis E antibody abnormal,hepatiti e antitbody gbnormal,Hepatitis B antibody abnormal,Unmatched,3rd
